643	DRAM1
644	DSN1
645	DSP
646	DST
647	DSTN
648	DTL
649	DUOX1
650	DUSP1
651	DUSP16
652	DUSP3
653	DUSP4
654	DUSP6
655	DVL1
656	DVL2
657	DVL3
658	DYNLL1
659	DYNLRB1
660	DYRK1A
661	DYRK1B
662	DYRK2
663	DYRK3
664	E2F1
665	E2F2
666	E2F3
667	E2F4
668	E2F6
669	E2F7
670	E2F8
671	E4F1
672	EAPP
673	EARS2
674	EBI3
675	EBP
676	ECE1
677	ECM1
678	ECT2
679	EDEM2
680	EDF1
681	EDN1
682	EDNRB
683	EEA1
684	EEF1A1
685	EEF1D
686	EEF2
687	EEF2K
688	EFCAB2
689	EFEMP1
690	EFNB2
691	EGFR
692	EGLN2
693	EGR1
694	EGR2
695	EGR3
696	EHF
697	EIF2AK2
698	EIF2AK3
699	EIF2B5
700	EIF2S1
701	EIF2S2
702	EIF3C
703	EIF3F
704	EIF3I
705	EIF4B
706	EIF4E
707	EIF4EBP1
708	EIF4ENIF1
709	EIF4G1
710	EIF5
711	ELANE
712	ELAVL1
713	ELF2
714	ELF3
715	ELF4
716	ELK1
717	ELK3
718	ELK4
719	ELMO1
720	ELP3
721	EMD
722	EMX2
723	EN1
724	ENG
725	ENO1
726	ENOX2
727	EP300
728	EPAS1
729	EPHA2
730	EPHA3
731	EPHA4
732	EPHB1
733	EPHB2
734	EPN1
735	EPO
736	EPOR
737	EPRS
738	EPS15
739	ERBB2
740	ERBB3
741	ERBB4
742	ERCC1
743	ERCC4
744	ERCC6
745	ERCC6L
746	ERF
747	ERG
748	ESPL1
749	ESR1
750	ESR2
751	ESRP2
752	ESRRA
753	ETF1
754	ETS1
755	ETS2
756	ETV1
757	ETV3
758	ETV4
759	ETV5
760	ETV6
761	ETV7
762	EVI5
763	EWSR1
764	EXOC7
765	EXOSC8
766	EXOSC9
767	EYA3
768	EZH2
769	EZR
770	F10
771	F11R
772	F12
773	F2
774	F3
775	F9
776	FABP2
777	FABP3
778	FABP4
779	FABP6
780	FADD
781	FADS2
782	FAF1
783	FAM64A
784	FANCA
785	FANCD2
786	FANCE
787	FANCG
788	FAS
789	FASLG
790	FASN
791	FBP1
792	FBXO31
793	FBXO4
794	FBXO43
795	FBXO5
796	FBXO7
797	FBXW7
798	FCER1A
799	FCER2
800	FCGR1A
801	FCGR2A
802	FCGR2B
803	FCGR2C
804	FCGR3
805	FCGR3A
806	FCGRT
807	FDFT1
808	FDPS
809	FEN1
810	FER
811	FES
812	FGF13
813	FGF18
814	FGF2
815	FGF21
816	FGF8
817	FGFBP1
818	FGFR1
819	FGFR1OP
820	FGFR3
821	FGFR4
822	FGL1
823	FGR
824	FHIT
825	FHOD1
826	FIGF
827	FKBP5
828	FLI1
829	FLII
830	FLNA
831	FLT1
832	FLT4
833	FMR1
834	FN1
835	FOS
836	FOSB
837	FOSL1
838	FOSL2
839	FOXA1
840	FOXA2
841	FOXC1
842	FOXD1
843	FOXD3
844	FOXE1
845	FOXG1
846	FOXK2
847	FOXL2
848	FOXM1
849	FOXO1
850	FOXO3
851	FOXO4
852	FOXP1
853	FOXP2
854	FOXP3
855	FPR1
856	FRAT1
857	FRS2
858	FRS3
859	FSCN1
860	FSHB
861	FST
862	FURIN
863	FXR2
864	FXYD1
865	FYB
866	FYB1
867	FYN
868	G6PC
869	G6PD
870	G6PDX
871	GAB1
872	GAB2
873	GABARAP
874	GADD45A
875	GALNT6
876	GALT
877	GAPDH
878	GAS7
879	GAST
