526	CERK
527	CERS2
528	CETN1
529	CETN2
530	CETP
531	CFB
532	CFH
533	CFL1
534	CFL2
535	CFLAR
536	CFTR
537	CGA
538	CHAC1
539	CHAT
540	CHD1L
541	CHD8
542	CHEK1
543	CHEK2
544	CHFR
545	CHGA
546	CHI3L1
547	CHMP4C
548	CHN2
549	CHP1
550	CHRM1
551	CHRM2
552	CHRM4
553	CHRNA6
554	CHRNA7
555	CHRNE
556	CHUK
557	CHURC1-FNTB
558	CIAO1
559	CIB1
560	CIC
561	CIDEB
562	CIITA
563	CISD2
564	CISH
565	CIT
566	CITED2
567	CKAP2
568	CKM
569	CKS1B
570	CKS2
571	CLCN7
572	CLDN2
573	CLEC4G
574	CLIC2
575	CLIP1
576	CLK1
577	CLK2
578	CLK4
579	CLOCK
580	CLSPN
581	CLTA
582	CLTC
583	CLU
584	CNKSR1
585	CNKSR2
586	CNOT8
587	CNR1
588	CNTN1
589	CNTN6
590	CNTNAP2
591	CNTROB
592	COIL
593	COL11A2
594	COL18A1
595	COL1A1
596	COL1A2
597	COL27A1
598	COL2A1
599	COL3A1
600	COL5A2
601	COL6A1
602	COL6A3
603	COL7A1
604	COMMD2
605	COP1
606	COPS5
607	COPS6
608	COQ5
609	COQ9
610	CORO1A
611	CORO1B
612	CORO1C
613	CORT
614	COX5B
615	CP
616	CPEB1
617	CPSF2
618	CPSF3
619	CPT1A
620	CPT1B
621	CR2
622	CRABP2
623	CRADD
624	CREB1
625	CREBBP
626	CREM
627	CRH
628	CRHBP
629	CRHR1
630	CRHR2
631	CRIPAK
632	CRK
633	CRLF2
634	CRMP1
635	CROCC
636	CRP
637	CRTC1
638	CRTC2
639	CRX
640	CRY1
641	CRY2
642	CRYAA
643	CRYAB
644	CRYZ
645	CSDE1
646	CSF1
647	CSF1R
648	CSF2
649	CSF2RA
650	CSF2RB
651	CSF3
652	CSF3R
653	CSK
654	CSN2
655	CSNK1A1
656	CSNK1A1L
657	CSNK1D
658	CSNK1G1
659	CSNK2A1
660	CSNK2A2
661	CSNK2B
662	CSRP1
663	CTBP1
664	CTCF
